videoid,commentid,comment,userid,sentiment_score
bcf73dcf-9742-49de-bf7c-260da16c340f,0910214c-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. consistency is exactly what I needed.,119a651b-bdd1-404b-9a29-fcfd6feb726e,0.724
21ccf93c-4e84-4b0c-a998-9c6ba141f807,091021b0-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of vector search. Very clear and concise.,c4e9cd71-28ef-45da-81e1-765b03e447a8,0.634
af030a18-532b-414f-9e29-00969a0c3171,09102214-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of data modeling. Very clear and concise.,4d77290e-fed3-4d36-9676-c4988b819bec,0.681
6a58f60d-23f5-460f-aab7-16d78a0ed938,09102278-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! consistency seems really powerful.,08b2ae67-99e0-43fa-96f2-db6f5db474df,0.696
0508e75d-321d-45b8-b428-436605412434,091022dc-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. performance optimization is fascinating.,14549f3c-934c-4498-9aa1-9ac2b75fb8f2,0.585
e4a36e93-52d6-4a56-af31-70b4a7c0865d,09102336-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of data modeling. Very clear and concise.,f7bd5404-dc01-41d5-91b3-6756094ffb6e,0.426
7e7eb3cf-ae65-4ddd-8eec-b12eb06d18c5,0910239a-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! vector search seems really powerful.,119a651b-bdd1-404b-9a29-fcfd6feb726e,0.668
0fb3157f-ff6d-4f2e-9c97-4d0db549240f,091023fe-b9cd-11f0-9a37-62bc60f3bc08,This video on the architecture was super helpful. Keep up the great work!,2ea79d13-3e65-4208-9711-a3ab26dc6422,0.776
bfc2da4a-7590-4c0e-b104-826dfccd79f4,09102462-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand scaling.,514b0c9d-dbc5-442e-9466-ae00110d79ce,0.772
a0d71426-92f3-4803-af7b-782cfacc933f,091024c6-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. NoSQL is fascinating.,7b999356-64d2-44c8-bdc6-81a6f002c3b3,0.628
cb3c19f4-2abe-490e-ab1e-962c2cd5c4d3,09102520-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering vector search. Looking forward to more content!,a8d2e23a-fce5-49d8-8d5f-680750de8081,0.834
a5b0d171-fc72-4e49-a77b-417fb3e4b4d1,09102584-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand Astra.,0778d242-7c90-47f0-8ecb-ddf07636e712,0.815
17a73841-4388-4093-8e25-32dd72a9686e,091025e8-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. performance optimization is fascinating.,1dfc4340-07a3-431e-a655-b89d84c8be11,0.534
3617b99b-4198-4c62-8263-fb3f58f5cc01,0910264c-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. Cassandra is exactly what I needed.,c8262dfe-a0a2-4457-a367-0b77c7b4b1a7,0.79
0db6907d-3ffe-4a2c-b990-e14240d3601d,091026c4-b9cd-11f0-9a37-62bc60f3bc08,Love the content! distributed databases makes so much more sense now.,20171dbe-e402-4f1e-8e3a-ea524c4177a0,0.751
98c241e6-4cc6-4ad8-9937-bc8a79b1f63b,09102728-b9cd-11f0-9a37-62bc60f3bc08,Love the content! scaling makes so much more sense now.,601c0c09-4e92-4d58-8cfa-ee1fe70e7b35,0.713
b5d18623-5770-4932-aacc-1c2a6a8618b6,0910278c-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. consistency is fascinating.,1f8a537c-a6d7-4b4a-b206-235f2087961d,0.525
317c1229-0a02-4fbf-b424-a0808ae96294,091027f0-b9cd-11f0-9a37-62bc60f3bc08,Love the content! data modeling makes so much more sense now.,d4df1838-8494-4adf-95be-a508501511b4,0.824
3c0ffc58-d03d-45e0-9546-e375e5fb2563,09102854-b9cd-11f0-9a37-62bc60f3bc08,This video on CQL was super helpful. Keep up the great work!,ffd032c3-4d2b-4385-92e4-5bb6b3bfb5da,0.555
2f384b6c-abeb-4599-b264-95a0045d1ef3,091028b8-b9cd-11f0-9a37-62bc60f3bc08,Love the content! consistency makes so much more sense now.,9c6415ed-e0f0-4b8c-bfed-97e4795afb24,0.666
b8c91cb1-71a6-4fe7-8905-9fa1091eaf24,0910291c-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand distributed databases.,a8d2e23a-fce5-49d8-8d5f-680750de8081,0.837
768129ac-fcb3-4cb7-adf0-e02d2d39c4e1,09102980-b9cd-11f0-9a37-62bc60f3bc08,Love the content! scaling makes so much more sense now.,9f6f4b21-d3cc-49bc-a7ac-303ba89eb728,0.783
ab8f646b-a863-4ce4-a42d-129c1a720b70,091029e4-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. Cassandra is exactly what I needed.,3d17259a-2fb4-41d5-a9ef-89f86dbfc1fa,0.639
94bd0bba-facf-4375-8f7b-0babb332ff4c,09102a48-b9cd-11f0-9a37-62bc60f3bc08,Love the content! CQL makes so much more sense now.,f1482c80-abd4-4523-b6ae-edc71c8047cb,0.475
8609cc83-6dd6-489f-9c9d-92caf226025c,09102aac-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. Cassandra is exactly what I needed.,6965008c-ca89-4dc9-8572-0b1d7ee7d1a9,0.619
ef749198-ae83-4230-8211-4c5ae467e621,09102b10-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. this topic is exactly what I needed.,30c19a00-907c-4d7c-9e4d-d765280b7956,0.837
f5933ca7-840a-49c7-bdbc-3531b809f8da,09102b74-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand this topic.,b7c9b247-fda0-46f7-8d42-57bd220af0f1,0.757
4c548f22-7092-45c9-8b3c-310c77474442,09102bd8-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. distributed databases is exactly what I needed.,dc08cfa8-5f55-4264-8a80-914ff835f18f,0.63
4a516281-b545-4e18-a0f1-5f881b8467b2,09102c3c-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand Cassandra.,7777b733-a6b8-47e7-83ad-bc2739ae9954,0.706
0a21615d-8dc7-4de7-9155-086924fccd4e,09102ca0-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of Cassandra. Very clear and concise.,14549f3c-934c-4498-9aa1-9ac2b75fb8f2,0.869
56f1147d-7921-411b-bb76-51742b427e44,09102d04-b9cd-11f0-9a37-62bc60f3bc08,This video on Astra was super helpful. Keep up the great work!,fdeae504-7b3c-4140-949b-76f960d972f3,0.704
5b24299f-d5d5-4ee0-bc02-821e0a723ff1,09102d68-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! data modeling seems really powerful.,07ddfb9a-deb2-4387-9361-b36cf5cd7404,1.0
7a3dea02-332d-4dc2-82ce-b4be818fbb2a,09102dcc-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of distributed databases. Very clear and concise.,255a0183-eedb-47bc-9a23-a284c238fc66,0.842
5d7f6048-2719-47bd-9654-e63d2fe1b11d,09102e30-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering NoSQL. Looking forward to more content!,e27435cb-e8b8-4abd-966f-c71628fb9973,0.301
af030a18-532b-414f-9e29-00969a0c3171,09102e94-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! data modeling seems really powerful.,4a67481c-0b3d-49fe-ba8f-cac448641c6a,0.682
03d7e677-e9c2-43f1-88bf-f7c3a70eee6c,09102eee-b9cd-11f0-9a37-62bc60f3bc08,Love the content! consistency makes so much more sense now.,f99d80f2-6288-4de6-b331-775d65310862,0.694
748c56fa-cbf2-4cdd-85a6-93e6ad8c01ed,09102f52-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! performance optimization seems really powerful.,cd3cce8a-637a-4540-a939-06dd9ecf43f6,1.0
5497b336-e993-45aa-8186-c087035a6f06,09102fb6-b9cd-11f0-9a37-62bc60f3bc08,This video on CQL was super helpful. Keep up the great work!,edbf0dd0-83c3-44b8-b50e-de0b9fd520ca,0.608
b2f64758-46dd-4976-8099-3d51ed6c82fc,09103024-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand distributed databases.,fdf578cd-33ab-47a1-b3ec-186f27617c2e,0.494
820f8f09-3c32-4809-8663-ec1ec29fdfcd,09103088-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! Cassandra seems really powerful.,a9813d8f-eaec-4e90-8f4b-f9f4a01939ef,0.645
c2615657-c23e-4f09-a7b6-001bb5cf09f3,091030ec-b9cd-11f0-9a37-62bc60f3bc08,Love the content! data modeling makes so much more sense now.,4ee809d9-b738-4335-bc8a-760fc6839af9,0.819
a085f29b-89f3-401d-82eb-2b3527dcf455,09103150-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of consistency. Very clear and concise.,ece1919c-ec0d-4970-bcc4-eca713a9785f,1.0
25aad1bb-5ccf-450c-94e0-4c592609630d,091031aa-b9cd-11f0-9a37-62bc60f3bc08,This video on the architecture was super helpful. Keep up the great work!,8e8fda47-0303-43a3-87cf-a7f7c23e00cc,0.428
c8e295ed-25df-4681-9943-3962520deb42,09103218-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. the architecture is exactly what I needed.,2ea79d13-3e65-4208-9711-a3ab26dc6422,0.866
c08502af-7d14-4067-9034-f1171a899460,09103272-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. performance optimization is exactly what I needed.,45b5b03c-ce92-4885-9d90-2af751356cc4,0.554
7d599926-3e37-430a-bd94-3e40de4f878f,091032e0-b9cd-11f0-9a37-62bc60f3bc08,Love the content! NoSQL makes so much more sense now.,6fa895f2-5e2a-4c0b-87f4-d918058fad15,0.634
9d87f8f5-8ecc-4990-bb22-2b4adcbbf239,09103344-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! Astra seems really powerful.,45b5b03c-ce92-4885-9d90-2af751356cc4,0.595
ec4972fc-ed7a-4528-8bd7-a7a832796f65,091033a8-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. CQL is exactly what I needed.,4d77290e-fed3-4d36-9676-c4988b819bec,0.732
68af530c-41fb-4dc9-88b1-b9c9c849cad5,0910340c-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering Astra. Looking forward to more content!,d0de539b-a018-4fa3-8053-f8a0116735aa,0.545
49423b31-1ee4-4908-b4d1-d9fc4f9d1db0,09103470-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering NoSQL. Looking forward to more content!,d09aae53-d967-4fa9-af49-95b767c8e786,0.803
29a516bd-1320-4b36-a3b7-085003539419,091034ca-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. CQL is exactly what I needed.,c5b9f9dd-f0b7-4179-ad96-3306a0fdb654,0.745
76aa06a1-205a-41c3-910d-5e20af223698,09103538-b9cd-11f0-9a37-62bc60f3bc08,This video on Astra was super helpful. Keep up the great work!,e654cfeb-f067-4610-acf6-12f1fb3ceb50,0.581
cdae48b7-56b7-412c-a7e6-fcf8fda59060,0910359c-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! vector search seems really powerful.,ab251b59-bc21-4742-bfc8-22fc165a0690,0.475
80718981-6489-4445-b11c-31c21d47a7fe,09103600-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand vector search.,3d17259a-2fb4-41d5-a9ef-89f86dbfc1fa,0.681
6bd5906b-a251-4a7b-87d3-bf343fa0e892,09103664-b9cd-11f0-9a37-62bc60f3bc08,This video on data modeling was super helpful. Keep up the great work!,503125d6-ccee-4570-8d70-a8c80a784a7d,0.437
b3c2cff5-4e66-4851-b9c1-d82a9acef6bc,091036c8-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand distributed databases.,20171dbe-e402-4f1e-8e3a-ea524c4177a0,0.764
735e28ca-2861-4ea9-af2b-1a54f9171678,0910372c-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! scaling seems really powerful.,b17f3355-2df9-476b-8f3b-1232a00e547f,0.553
c006c47b-7da1-4f3f-8cc8-3f1161c21e6f,09103790-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. Cassandra is exactly what I needed.,94abb720-b044-41d8-ae25-80c09eef6d49,0.542
22526934-c0c9-4156-b0b0-6558d57d0332,091037ea-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering CQL. Looking forward to more content!,61edee86-8a1e-44f2-b885-2e970828adcf,0.944
d7f3b3e4-4983-4b5c-809d-71a022778dfc,0910384e-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand this topic.,445cc34e-9262-48e0-b01b-f0de3548a7fc,0.859
3fd83c78-256f-440f-a5a5-1dcc5a74d9cd,091038b2-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. consistency is fascinating.,a18f7073-9f8a-4d77-b8b5-0dba3760aedc,0.671
3736393d-4e91-49f7-9a55-6cdf3dbc9710,09103916-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! distributed databases seems really powerful.,3d17259a-2fb4-41d5-a9ef-89f86dbfc1fa,0.722
be2af84e-3c6b-40c0-85c4-786679ee7015,0910397a-b9cd-11f0-9a37-62bc60f3bc08,Love the content! this topic makes so much more sense now.,a681339f-20bb-48b0-a16d-d6fe8f730789,0.73
2c4467ac-1a14-467b-a2d1-75be57f37a37,091039de-b9cd-11f0-9a37-62bc60f3bc08,Love the content! this topic makes so much more sense now.,33af9d33-6deb-47ea-aee8-9655190569b8,0.673
80b860c9-62a0-42b1-987e-c814cbba2733,09103a42-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering Cassandra. Looking forward to more content!,3125465c-b7cc-41be-9c8d-b2b1cd354e9e,0.826
a085f29b-89f3-401d-82eb-2b3527dcf455,09103aa6-b9cd-11f0-9a37-62bc60f3bc08,This video on scaling was super helpful. Keep up the great work!,0bc4f06f-cc51-47d9-b4ee-79abbe8052ce,0.777
1b210726-bd70-4eef-af83-5600ae4d1329,09103b0a-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand vector search.,edbf0dd0-83c3-44b8-b50e-de0b9fd520ca,0.728
1e355e6f-fdc5-4152-83fd-886d3d7ec621,09103b6e-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! performance optimization seems really powerful.,e34239e7-c820-48a6-b1f7-4a2934c6fc39,0.561
7a3dea02-332d-4dc2-82ce-b4be818fbb2a,09103bd2-b9cd-11f0-9a37-62bc60f3bc08,Love the content! CQL makes so much more sense now.,3a4348ea-6363-4b28-8d70-8576b6b1efdb,0.9
02f7d20f-bc48-452d-8129-9706b3c3f9dc,09103c36-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand this topic.,b9e7fea1-57bf-481e-90d2-789965b0b1e6,0.733
edf08249-9d63-4a6d-9ee3-f502ba7178df,09103c9a-b9cd-11f0-9a37-62bc60f3bc08,This video on CQL was super helpful. Keep up the great work!,04ba4036-77ca-40b3-90b9-f4933eb93a7e,0.877
72b1458f-587a-405e-b93c-7d696f1f280c,09103d12-b9cd-11f0-9a37-62bc60f3bc08,This video on performance optimization was super helpful. Keep up the great work!,9f6f4b21-d3cc-49bc-a7ac-303ba89eb728,0.829
e8bd854a-6c40-4606-97ad-c55505da1a2a,09103d76-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! CQL seems really powerful.,3a4348ea-6363-4b28-8d70-8576b6b1efdb,0.79
67f62f68-81cb-46dd-b941-1c54014aa0cd,09103dda-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand consistency.,23273c30-bb80-4f4b-83d4-690d395c1fce,0.88
110a26de-5d27-4b8d-8e81-996634bc1ec7,09103e48-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of performance optimization. Very clear and concise.,3f1ba7d9-3ec4-43b6-9c55-184507e4d8d7,0.971
a6a69aaf-ac7c-46ff-a522-61a4f21058be,09103ee8-b9cd-11f0-9a37-62bc60f3bc08,Love the content! CQL makes so much more sense now.,37e22549-6ab4-4578-8372-5eeb86205f36,0.609
d51c4718-2336-45e3-a44d-7e7e18be6f3b,09103f4c-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand distributed databases.,e56a738d-7fa4-4810-a297-c8ec3b01348b,0.676
bd737ed4-d08a-45d1-a264-ca10982821e0,09103fb0-b9cd-11f0-9a37-62bc60f3bc08,This video on CQL was super helpful. Keep up the great work!,aa792c9b-85bd-4713-9788-5d6421ad2744,0.682
437cf0e3-0992-4673-b7a8-7126cf56f9c1,09104014-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! Cassandra seems really powerful.,be90590a-ea82-4bb4-b84d-1343799315fe,0.897
13d8e10c-8ab8-47bb-b162-c2d3b43fe8f6,09104078-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! data modeling seems really powerful.,30ab73cd-d7de-47a6-bbbe-6641208a3387,0.727
3e5f883f-2fff-4734-aadd-61e52f6b8133,091040dc-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. Astra is exactly what I needed.,bc9a061d-f1e2-4ccc-a39b-9aedf110dad9,0.674
4c548f22-7092-45c9-8b3c-310c77474442,09104154-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering scaling. Looking forward to more content!,7801c448-0ed4-4ec3-8c21-345382948940,0.777
5b24299f-d5d5-4ee0-bc02-821e0a723ff1,091041b8-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! distributed databases seems really powerful.,b85cc456-a668-4e9b-a3c9-fe874ab57cd4,0.561
9ac7f508-357c-4446-a425-db42d2fddb6f,0910421c-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of CQL. Very clear and concise.,d247549d-739e-4f32-8755-120bcf1fa1ce,0.463
46b0f9b3-3cc9-4486-ba84-bee6b4d84a79,09104280-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. performance optimization is fascinating.,a18f7073-9f8a-4d77-b8b5-0dba3760aedc,0.9
c3c5e83d-6b56-4595-b895-0c256ddfd792,091042ee-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. this topic is exactly what I needed.,ecffd200-be26-42a1-b171-9305f8dba5cb,0.741
b3c2cff5-4e66-4851-b9c1-d82a9acef6bc,09104348-b9cd-11f0-9a37-62bc60f3bc08,This video on Astra was super helpful. Keep up the great work!,07ddfb9a-deb2-4387-9361-b36cf5cd7404,0.79
2726197e-a44e-4c60-b43c-96c0faf6379e,091043b6-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! this topic seems really powerful.,86857a9f-8599-440e-b8e6-71d95a9243d8,0.69
8926e6d1-c09d-4f96-92a7-415b5a887233,0910441a-b9cd-11f0-9a37-62bc60f3bc08,This video on consistency was super helpful. Keep up the great work!,d09aae53-d967-4fa9-af49-95b767c8e786,0.805
9bd5e9df-4f40-4e09-b4a3-b61138b6c05d,0910447e-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand vector search.,7777b733-a6b8-47e7-83ad-bc2739ae9954,0.748
b8c91cb1-71a6-4fe7-8905-9fa1091eaf24,091044d8-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of vector search. Very clear and concise.,fdeae504-7b3c-4140-949b-76f960d972f3,0.554
7bd3961a-7b18-4259-9f8a-9dea19c6e99d,0910453c-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering performance optimization. Looking forward to more content!,f7bd5404-dc01-41d5-91b3-6756094ffb6e,0.706
6a58f60d-23f5-460f-aab7-16d78a0ed938,091045a0-b9cd-11f0-9a37-62bc60f3bc08,Excellent explanation of this topic. Very clear and concise.,c47e9127-d184-4824-a685-77329465e9c7,0.959
988b99c6-f9ac-4142-8e50-a9b351e7c57d,09104604-b9cd-11f0-9a37-62bc60f3bc08,Love the content! data modeling makes so much more sense now.,2f6e05b2-93ec-4278-b7dd-41980a51a61e,0.83
b61b7795-7bfc-4fcf-92e6-31311b418c94,09104668-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. CQL is fascinating.,642e371c-7fad-4eaa-8c8b-df66a101fbc5,0.679
0619ba60-40f6-480b-b555-987b1e16a53d,091046cc-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! performance optimization seems really powerful.,e56a738d-7fa4-4810-a297-c8ec3b01348b,0.512
a52a1da8-cfb1-4acc-9b5d-27cc16eacd35,09104730-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand vector search.,2a8018d2-34b8-4b44-968e-a9fc035ae052,0.784
c6462fff-599c-4ac0-bd83-57201415d43f,09104794-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand data modeling.,89c51063-7144-44d7-8bdf-e484d792dd71,0.668
2002307e-b26a-47b6-ba43-ecc98f99b707,091047f8-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. consistency is fascinating.,7b999356-64d2-44c8-bdc6-81a6f002c3b3,0.378
a815df38-2380-43eb-b1e4-732d93af8ec4,0910485c-b9cd-11f0-9a37-62bc60f3bc08,Love the content! distributed databases makes so much more sense now.,514b0c9d-dbc5-442e-9466-ae00110d79ce,0.586
b4237022-d1ac-4d29-8286-f6daf631646e,091048b6-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering CQL. Looking forward to more content!,45b5b03c-ce92-4885-9d90-2af751356cc4,0.712
e4a36e93-52d6-4a56-af31-70b4a7c0865d,0910491a-b9cd-11f0-9a37-62bc60f3bc08,This video on data modeling was super helpful. Keep up the great work!,4e9b807a-c959-4540-a3bd-1c78dade7a2b,0.704
02f7d20f-bc48-452d-8129-9706b3c3f9dc,0910497e-b9cd-11f0-9a37-62bc60f3bc08,Love the content! data modeling makes so much more sense now.,642e371c-7fad-4eaa-8c8b-df66a101fbc5,0.627
e6d27eb6-3d36-4cf8-9f30-a4b125fdb93a,091049e2-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering scaling. Looking forward to more content!,c8262dfe-a0a2-4457-a367-0b77c7b4b1a7,0.712
70b36e3e-a559-40d8-89b8-3e50f03bf8bf,09104a46-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. CQL is fascinating.,edbf0dd0-83c3-44b8-b50e-de0b9fd520ca,0.599
196b8b5f-a1ea-47cd-bb38-7c89da645319,09104aaa-b9cd-11f0-9a37-62bc60f3bc08,Love the content! this topic makes so much more sense now.,8e8fda47-0303-43a3-87cf-a7f7c23e00cc,0.807
9f98b286-5dc1-4235-b45d-a01e42df4037,09104b0e-b9cd-11f0-9a37-62bc60f3bc08,Love the content! performance optimization makes so much more sense now.,c47e9127-d184-4824-a685-77329465e9c7,0.932
4450ef53-b977-4352-af55-0820c20e64f3,09104b72-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! the architecture seems really powerful.,2ea79d13-3e65-4208-9711-a3ab26dc6422,0.795
80b860c9-62a0-42b1-987e-c814cbba2733,09104bd6-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand vector search.,7fff0459-0b5c-4d58-b69d-7c5a05b794c8,0.765
91a635e7-8872-4df5-a6df-2b902bf11e40,09104c3a-b9cd-11f0-9a37-62bc60f3bc08,This video on this topic was super helpful. Keep up the great work!,4a626541-39ca-4407-802e-08a82fa27f5f,0.558
1a87a65b-2f0a-4d6a-be82-d3925994a470,09104c9e-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand the architecture.,bc9a061d-f1e2-4ccc-a39b-9aedf110dad9,0.537
51f6739a-3588-4db4-a630-6582df620282,09104d02-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. this topic is exactly what I needed.,d03a0559-5de9-4892-9fed-e90f0f4abe86,0.622
3617b99b-4198-4c62-8263-fb3f58f5cc01,09104d66-b9cd-11f0-9a37-62bc60f3bc08,This video on distributed databases was super helpful. Keep up the great work!,936e23e3-8b8c-4961-a84d-4ad15bdd114a,0.81
88f7ea87-8272-47e4-bf0a-9f19e141d599,09104dca-b9cd-11f0-9a37-62bc60f3bc08,This video on scaling was super helpful. Keep up the great work!,7801c448-0ed4-4ec3-8c21-345382948940,0.812
cdae48b7-56b7-412c-a7e6-fcf8fda59060,09104e2e-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! consistency seems really powerful.,94abb720-b044-41d8-ae25-80c09eef6d49,0.748
f0981677-db7a-4b96-80bf-340dd0bdefd9,09104e92-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! NoSQL seems really powerful.,bc9a061d-f1e2-4ccc-a39b-9aedf110dad9,0.671
ada3ff14-d461-4de7-a327-16869c0b6e00,09104eec-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. data modeling is fascinating.,20171dbe-e402-4f1e-8e3a-ea524c4177a0,0.627
0db6907d-3ffe-4a2c-b990-e14240d3601d,09104f5a-b9cd-11f0-9a37-62bc60f3bc08,Thanks for sharing this. performance optimization is exactly what I needed.,f7bd5404-dc01-41d5-91b3-6756094ffb6e,0.744
b4435775-30ea-421c-a724-53b2968ae09c,09104fbe-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! vector search seems really powerful.,4ea57681-2b3c-4c5e-bcfc-ce7f965bcf40,0.681
51f6739a-3588-4db4-a630-6582df620282,09105022-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand CQL.,4a626541-39ca-4407-802e-08a82fa27f5f,0.918
0fb3157f-ff6d-4f2e-9c97-4d0db549240f,09105086-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. Cassandra is fascinating.,ad915a6b-5ddf-433e-9dd8-50175154884b,0.455
a67c9ead-ebf6-4027-bad8-babca4a37059,091050ea-b9cd-11f0-9a37-62bc60f3bc08,Thanks for covering NoSQL. Looking forward to more content!,d08d504e-ba33-4d5e-bbef-c85a65f6d469,0.888
3bccc6ad-e8b7-4fdb-867f-c98fbbc1670c,0910514e-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! NoSQL seems really powerful.,bb3b6846-0806-4182-a883-fef88b0f23ce,0.592
84ba0791-12f3-4337-baa7-bd59dc673013,091051b2-b9cd-11f0-9a37-62bc60f3bc08,This video on CQL was super helpful. Keep up the great work!,f7bd5404-dc01-41d5-91b3-6756094ffb6e,0.968
558968ce-9f13-492e-9437-e5595830bc68,09105216-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! NoSQL seems really powerful.,15222783-f734-49db-9109-dd558ff1e13e,0.673
e4a36e93-52d6-4a56-af31-70b4a7c0865d,0910527a-b9cd-11f0-9a37-62bc60f3bc08,This video on vector search was super helpful. Keep up the great work!,15222783-f734-49db-9109-dd558ff1e13e,0.497
4a516281-b545-4e18-a0f1-5f881b8467b2,091052d4-b9cd-11f0-9a37-62bc60f3bc08,Amazing demo! Cassandra seems really powerful.,459a1dee-08d6-433b-9c3d-7915ffb541a3,0.612
3c0ffc58-d03d-45e0-9546-e375e5fb2563,09105338-b9cd-11f0-9a37-62bc60f3bc08,Clear and well-explained. CQL is fascinating.,601c0c09-4e92-4d58-8cfa-ee1fe70e7b35,0.692
034fd4c6-d48e-41dd-ab1a-731e749816f8,091053a6-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand CQL.,0bc4f06f-cc51-47d9-b4ee-79abbe8052ce,0.8
4a8f738a-07e6-4da3-8f2c-954d7373fe06,09105414-b9cd-11f0-9a37-62bc60f3bc08,Great tutorial! Really helped me understand this topic.,ab251b59-bc21-4742-bfc8-22fc165a0690,0.966
